64;Clark Stacy;73;3.31;Japão;3112;[2260, 3853, 1762];False
65;Sarah Wayne;34;2.7;Austrália;1044;[1064, 2945, 1711, 2574, 3640, 1750, 3103];True
66;Clark Stark;32;4.35;França;3720;[2485];False
67;James Parker;77;2.39;Nova Zelândia;1707;[];False
68;James Prince;51;4.07;França;2564;[3958];False
69;John Connor;50;2.11;Portugal;2722;[];False
70;James Bond;39;2.29;Brasil;1246;[1593, 1637];False
71;Ellen Grey;57;1.73;Índia;3083;[2880, 2962, 2023, 1857, 3127, 1412, 1013];True
72;Bruce Wayne;80;1.1;Brasil;2566;[1736, 1532, 2908, 3711, 3701];False
73;Rose Wayne;76;3.53;Austrália;1794;[1442, 2612, 1499, 3202, 1442, 2930];True
74;Anakin Kent;49;4.91;Chile;1260;[3118, 1097];False
75;Diana Wayne;67;2.02;Portugal;1555;[1889, 2506, 3088];False
76;James Baggins;29;2.4;Portugal;3532;[3304];False
77;Leia Brown;57;2.14;Finlândia;1213;[3586, 2374, 2666, 2160, 2513, 1426, 2847];True
78;Ellen Baggins;61;3.74;Portugal;1223;[1915, 2157, 2040, 1328, 2501, 1485, 3704, 2912, 2636, 3711];True
79;Rose Bond;50;4.46;Itália;3876;[3185, 1331, 2967, 3097, 2609, 1886, 1492, 2777, 1073];True
80;Bruce Brown;24;1.53;Coreia do Sul;2991;[];False
81;Leia Ripley;28;4.77;África do Sul;1797;[1912, 1744, 2755];False
82;Marty Bond;21;4.19;Brasil;1823;[2113, 1796, 2533, 2708, 2623, 2027, 2291, 1051, 2440];True
83;Leia Kent;45;1.53;México;1859;[1780, 2070, 3215, 1218];False
84;Peter Grey;29;1.63;África do Sul;3574;[1483, 1797, 2465, 3862];False
85;Samwise Brown;77;1.52;Coreia do Sul;1255;[3347, 2739, 3090, 1736, 3420, 1657, 3923, 3698];True
86;Anakin Gamgee;50;1.52;França;1688;[3097, 2121, 3075, 1515];False
87;Clark Bond;18;4.07;Suécia;3157;[1899, 3487];False
88;Bilbo Stacy;46;1.18;França;1727;[];False
89;Samwise Jones;33;3.95;Austrália;1949;[2523, 3653, 3897];False
90;Jack Grey;19;4.13;Egito;2257;[2105, 1733, 1201, 3014, 1085, 2138, 1895];True
91;Bruce Jones;46;2.85;França;3758;[2698, 2856, 2160, 3328, 3724];False
92;James Baggins;36;4.66;Austrália;3217;[];False
93;Rose Dawson;45;1.91;Chile;1239;[2808, 1483, 3484];False
94;Peter Organa;19;3.83;Suécia;2817;[1227, 2861, 2535, 1973, 1349, 3647, 2281, 3197, 1488, 2399];True
95;Indiana Baggins;63;2.01;Nova Zelândia;1489;[3410, 2920, 3697, 2964, 2189, 2181];True
96;Samwise Stark;42;1.11;Suécia;3327;[3558, 2423, 3978, 1922, 1798, 2689, 2383];True
97;James Solo;28;1.59;Índia;2387;[3874];False
98;Marty Potts;60;4.36;África do Sul;1774;[2413, 2190, 3025, 1603, 2883, 3617, 1112, 3379];True
99;Marty Grey;60;3.28;França;3863;[2756, 3555, 3773, 2558, 3523, 3525, 2348];True
100;Luke McFly;51;4.29;Finlândia;3021;[3601, 1817, 2484, 1753, 3233];False
101;Tony Solo;77;2.87;Canadá;1108;[1394, 1317, 1137, 2981, 3547, 2251, 3396, 1654];True
102;Han Wick;53;2.93;México;3616;[];False
103;Gandalf Brown;53;3.43;México;1746;[1899, 1350, 2611, 3189, 2724, 2896, 1488, 3589];True
104;Tony McFly;57;3.61;Índia;2438;[3211, 2526, 2072, 2204];False
105;Anakin Wayne;59;3.06;Austrália;3805;[3773, 1866, 3118];False
106;Indiana Wayne;53;4.96;África do Sul;3423;[1756, 3976, 2869, 1894, 2903, 2938, 3096, 1826];True
107;Peter Ripley;21;4.08;Suécia;3339;[2011, 1217, 2950, 1731, 1942, 1751];True
108;Ellen Stark;79;1.01;Coreia do Sul;3543;[1314, 1648, 2172, 1693, 2498, 2924, 1848, 1064, 3174];True
109;Marty Gamgee;79;4.46;Itália;3823;[3124, 1467, 1383];False
110;Sarah Stacy;50;4.1;Noruega;1221;[2358, 3686, 3608, 3784, 2251, 2846];True
111;Clark Prince;27;3.43;Alemanha;3339;[2416, 1156, 1642];False
112;Han Kent;57;3.51;Índia;1171;[3680, 2328, 1945, 1013, 1102, 2408];True
113;Pepper McFly;25;3.42;Noruega;2120;[2836, 2269, 3724, 2233, 1864, 3323, 2413];True
114;Rose Brown;73;1.78;Argentina;1634;[3239, 2922];False
115;Jack Dawson;30;4.08;Egito;2092;[1318, 1833, 1529, 3127, 3723, 2742];True
116;Sarah Bond;49;1.3;Chile;2855;[3464, 3864, 3463, 3971, 3501, 1254, 2880, 2368, 2997];True
117;Marty Jones;50;4.41;México;1459;[2911, 2967, 3778];False
118;Sarah Wayne;31;4.44;Noruega;1389;[1404, 1880, 2440, 1672, 2432, 3994, 3125, 1472, 1309];True
119;Ellen Wick;78;1.36;Índia;2278;[1391, 3369, 3639, 2944, 2684];False
120;Bruce Bond;80;3.16;Índia;1670;[3692, 1641, 3367, 3283, 1780, 3235];True
121;Pepper Brown;58;4.16;Finlândia;2011;[1070];False
122;John Ripley;22;1.11;Espanha;1230;[1172, 3873, 3870, 3755, 1167];False
123;Frodo Ripley;56;3.58;África do Sul;1567;[2530];False
124;Bilbo Stacy;32;2.92;Suécia;3006;[3606, 1598, 3714, 3123, 2790, 2858, 1592];True
125;Luke Wayne;78;3.88;Suécia;3231;[];False
126;Emmett Wick;29;3.36;Austrália;3759;[1832, 2577];False
127;Han Bond;60;3.44;França;2156;[3336, 1962];False
128;Clark Ripley;34;4.39;Noruega;3371;[1271, 2180, 2121, 1627, 3851, 2824, 1092, 1755, 1917, 2945];True
129;Indiana Jones;31;4.71;Chile;1996;[3347, 1844, 2140, 3038, 3039, 2782, 1207, 3733];True
130;Tony Kent;32;4.64;Chile;1571;[2249, 3180, 1341, 3167, 3054, 3619, 3246];True
131;Han Brown;45;4.35;Portugal;1345;[1307, 3687, 1056, 1634, 1851];False
132;Samwise Wayne;79;1.24;Espanha;2448;[1919, 2875, 2103, 1192, 1783, 3545, 1327, 2048, 2800];True
133;James Stark;53;2.51;Nova Zelândia;2831;[3960, 2648, 1359, 2819, 2254, 2664, 1724, 3711, 3461];True
134;Leia Dawson;37;4.51;Finlândia;3953;[1607, 2356, 3219];False
135;Diana Potts;64;1.7;Canadá;1376;[3776, 3425, 3843, 3797, 3026, 3187, 3274, 2897];True
136;Pepper Organa;18;2.07;Alemanha;2532;[3535, 2921, 1945, 2971, 1958, 2843, 2104, 2442];True
137;Gandalf Bond;46;4.52;Canadá;1709;[1618, 3335, 2085, 3111, 2245, 2917, 2693, 2609, 3904];True
138;Gwen Parker;46;4.27;França;3329;[3960, 2787, 2959];False
139;Samwise Wick;23;1.17;México;1974;[3853, 2164, 4000, 1142, 1761];False
140;Bruce Gamgee;52;4.66;África do Sul;3502;[2118, 1293, 1839, 3888, 3910, 3763, 3270, 1368];True
141;Frodo Organa;33;3.86;Egito;3599;[3996, 2500, 3207, 2552, 1517];False
142;Tony Ripley;36;1.1;México;1793;[1286, 3051, 1375, 1236];False
143;Bruce Gamgee;49;1.08;Coreia do Sul;2200;[2067, 1756, 3975, 3360];False
144;James Prince;46;4.32;Alemanha;3828;[2439, 2568];False
145;Ellen Baggins;27;1.7;Japão;3254;[1310];False
146;Leia Wayne;36;4.02;Brasil;2901;[1008, 3376, 1375, 3234];False
147;Leia Potts;57;2.99;Austrália;2492;[3708, 3774, 3945, 3758, 1646, 3059, 2457, 1530];True
148;Emmett Gamgee;74;2.06;Índia;1256;[2288, 2454];False
149;Luke Wayne;73;4.43;Chile;3571;[2872, 1472, 1603, 3630];False
150;Clark Ripley;18;3.63;Coreia do Sul;3267;[1380, 2159, 1517];False
151;Bilbo McFly;56;4.48;Brasil;2057;[2469, 1600, 1669, 1944];False
152;Rose Brown;31;3.66;Argentina;3892;[3368, 1173, 2769, 3404, 3168, 2257];True
153;Luke Bond;18;3.89;Itália;1083;[2808, 2357, 1791, 3472, 2794, 1422];True
154;Pepper Solo;62;3.22;México;1532;[2985, 2952, 2564, 1528, 2921, 1925, 2096, 1660, 2095, 2744];True
155;Jack Wick;58;4.77;África do Sul;1520;[1218, 1836];False
156;Pepper Connor;67;3.95;Espanha;2109;[3747, 1578, 1349, 2570, 1911, 3268, 2767];True
157;Han Dawson;19;4.19;Portugal;1334;[2404, 3262, 1532, 3435, 3686, 1623, 2684, 2602, 3782, 1144];True
158;Pepper Brown;20;2.88;França;3305;[];False
159;Peter Skywalker;45;2.1;Itália;1344;[1331, 3525, 1795, 2854, 2007, 1341, 3050, 2492];True
160;Indiana Solo;52;3.68;Egito;1804;[2921, 1208, 3779, 1791, 2230, 1057];True
161;Clark Dawson;58;1.48;Austrália;3669;[2473, 2844, 2320, 2547, 3402, 1826];True
162;John Prince;62;4.01;Suécia;1219;[1917, 2273, 1823, 3462, 1683];False
163;Ellen Wick;50;3.63;Alemanha;3448;[3798, 2388, 2150, 2071, 2226, 2809, 3491, 1314, 2969];True
164;Emmett Kent;68;2.04;Argentina;3886;[1499, 3864, 1539, 1798, 2657, 1370, 1119, 1693, 3780, 2694];True
165;Jack Stacy;29;2.45;Coreia do Sul;3723;[3833, 2882, 1582, 1968, 2691];False
166;Indiana Connor;24;3.5;Noruega;1055;[3333, 3784, 3569];False
167;Pepper Bond;46;1.78;Nova Zelândia;3785;[3435, 1633, 3870, 3466, 3213];False
168;Emmett Parker;64;3.92;Índia;1211;[1193, 2607, 3018, 3344];False
169;Han Bond;30;2.56;Austrália;1123;[2398, 2048, 1419, 3126, 3008];False
170;Indiana Solo;59;2.2;Nova Zelândia;2073;[2037, 1914, 3357, 1566, 1252, 1232, 3626, 2179, 1926, 2147];True
171;Luke Gamgee;54;4.28;Alemanha;1559;[1642, 1510, 1339, 3873, 2807, 1163, 3604, 3565, 2488, 3667];True
172;Tony Stark;50;1.68;Brasil;3594;[1074, 3572, 3198, 2803, 2402];False
173;Indiana DeWitt Bukater;72;4.31;Chile;3010;[1919, 1330];False
174;Leia Dawson;71;3.24;Chile;2962;[];False
175;Frodo Potts;39;2.01;Japão;1615;[2761, 3935, 3059, 1602];False
176;James Kent;48;1.53;Egito;3892;[3593, 2273, 3790, 1871];False
177;Luke Prince;23;1.81;Itália;3154;[1892, 3710];False
178;Clark Stark;60;1.57;Chile;3941;[2437, 1237, 2851, 2417, 3946];False
179;Leia DeWitt Bukater;39;1.13;Egito;2230;[2104, 3755, 3067, 1930, 2560, 2583, 1864];True
180;Indiana Parker;70;3.25;Brasil;1717;[1893, 2117, 1979, 3511, 3035, 3941, 2049, 3785, 1805];True
181;Han Grey;22;1.12;Austrália;3730;[2632, 2985, 1268, 1396];False
182;Frodo Grey;74;1.47;México;1089;[2775, 1481, 2195, 1894, 3609, 3751, 3570, 3862, 2770, 2700];True
183;Emmett Parker;24;2.48;Portugal;1155;[2561, 2494];False
184;Indiana Baggins;48;1.62;África do Sul;1525;[1286, 2624, 1191, 2628, 1852];False
185;Pepper Grey;51;1.17;França;2047;[1728, 1357, 1635, 2446, 1506, 2428, 2507, 2522];True
186;Frodo DeWitt Bukater;39;1.93;Finlândia;3936;[1928, 1238, 3483, 1613, 3738, 2668, 2350, 1801, 2932];True
187;Samwise Ripley;48;4.5;Austrália;2152;[1086];False
188;Ellen Gamgee;57;2.51;Canadá;1730;[3172, 2356, 3321, 1157, 3500];False
189;Bilbo Bond;52;4.22;Coreia do Sul;2443;[2062, 2574, 1845];False
190;Anakin Solo;26;1.39;Portugal;3404;[3287, 1897, 3675, 2982, 3036, 1177, 3173, 3041];True
191;Luke Parker;59;4.36;Portugal;2370;[3568];False
192;Marty Skywalker;37;3.77;Itália;1129;[2464, 3093, 3263, 3193, 2625, 3190];True
193;Gwen Organa;54;3.02;Índia;2938;[2604, 3622, 1185, 1832, 1233, 2110, 1849, 2425, 2577];True
194;Rose Brown;38;2.0;Finlândia;1071;[1795, 3399, 2322, 2376, 2743, 3955, 2837, 1285, 3399];True
195;Bilbo Solo;18;2.94;Japão;2413;[1411, 3632, 1213, 1332, 2095, 3956, 2634, 1618, 2650];True
196;Sarah Organa;67;4.74;Espanha;3241;[1872, 1841];False
197;Gwen Potts;44;1.02;Brasil;3585;[3330, 2367, 2004, 1312];False
198;Rose Gamgee;25;3.11;México;3186;[1699, 1642, 3241];False
199;Indiana Prince;21;3.14;Austrália;1203;[2038];False
200;Sarah Wick;37;2.53;Egito;1304;[1989];False
201;Samwise Gamgee;47;1.69;Finlândia;1626;[2920, 2619, 3701, 2990, 2703, 3459];True
202;Gwen Potts;48;4.76;França;3339;[];False
203;Luke Connor;67;3.71;Espanha;1873;[3410, 1825];False
204;Gwen Connor;45;2.34;Portugal;1423;[2014];False
205;Luke Wayne;21;4.86;Índia;2061;[1818];False
206;Han Potts;50;2.6;Espanha;2543;[2728, 1429, 3228, 3183, 1521, 1249, 3228];True
207;Bilbo Gamgee;49;4.77;Suécia;1715;[];False
208;James Kent;22;1.18;Espanha;1203;[2973, 2155, 3199, 1472];False
209;Luke Brown;77;3.82;Índia;2202;[1069, 2296, 1914, 1442, 2280, 1197];True
210;Tony Jones;67;1.84;Índia;1187;[2146, 2859, 2195];False
211;Pepper Prince;67;2.77;Finlândia;1810;[2619, 3611, 1234];False
212;Peter Connor;23;1.95;Finlândia;2687;[];False
213;John Jones;32;4.25;Egito;2425;[2054, 1944, 3682, 3419, 1247, 1580];True
214;Rose Prince;60;4.48;África do Sul;1251;[2936, 3725, 1391, 1358, 1175, 2984, 1145, 3212];True
215;Leia Jones;47;1.59;Índia;3431;[3113, 3180, 2298, 1297];False
216;Ellen Wick;39;1.02;Itália;1208;[1883, 3675, 2642, 2147];False
217;Emmett Dawson;56;2.46;Argentina;1980;[3437, 2180, 3354, 1515, 1419, 3697];True
218;James Potts;48;2.98;Austrália;2408;[1407, 2501, 3445, 3750, 2429];False
219;Jack Organa;32;2.84;Japão;1199;[1795, 3588, 2037, 3579];False
220;Anakin Wick;78;3.51;Nova Zelândia;3416;[3109, 3802, 1792, 1473, 2167, 3252];True
221;Bilbo Prince;51;2.28;Alemanha;1122;[1225, 1750, 3775, 1095, 2879, 3072];True
222;Pepper Jones;61;2.53;Portugal;1580;[2382, 1009];False
223;Tony Stacy;55;1.57;Alemanha;1871;[2394, 1430, 2736, 1382, 1490, 2851, 2814, 2228, 1608];True
224;Marty Baggins;54;4.57;Austrália;1192;[1139, 3120, 1207, 1492, 1542];False
225;Samwise Ripley;57;2.82;África do Sul;1358;[1234, 1156, 2029, 2556, 1378, 2902, 1281, 1400, 3454];True
226;Samwise Wayne;76;3.4;Brasil;1841;[3259, 2469, 1039, 2202, 3483, 2948, 2106, 2710, 2037, 3713];True
227;Anakin Wayne;67;1.96;Noruega;2903;[3428, 3279, 1260, 1767, 2535, 2080, 3349, 2118];True
228;John Skywalker;29;2.99;Portugal;1777;[1191, 3098, 3728, 2995];False
229;Jack Dawson;68;2.98;África do Sul;1196;[2379, 3355, 2081];False
230;Diana Brown;33;2.58;França;2238;[1662, 2952];False
231;Frodo Baggins;57;3.1;Japão;3553;[2361, 2910, 3785, 1992, 3073, 3019, 3754, 2137, 3172];True
232;Leia Dawson;24;4.59;Índia;1271;[1097, 2600, 2605, 1535, 2906, 1552, 3266];True
233;Clark Gamgee;75;4.07;Itália;1795;[];False
234;Indiana Ripley;40;4.37;Noruega;2545;[1506, 2189, 2100, 1129, 2893, 3032];True
235;Gwen Potts;73;1.05;Índia;1701;[];False
236;Rose McFly;20;3.23;Canadá;2621;[1280, 2730, 2932, 3611, 2105, 1311];True
237;Han Stacy;62;1.92;França;3402;[2662, 1316, 3318, 3632, 2027, 3333, 1596, 2491, 3470];True
238;Leia DeWitt Bukater;18;4.36;Espanha;2409;[3572, 1781, 1759, 2406, 3785, 1637, 3288, 1519, 3763, 1491];True
239;John Stacy;69;3.48;Brasil;1173;[];False
240;Bilbo Parker;41;4.65;Alemanha;3968;[];False
241;Bruce Baggins;26;1.74;Espanha;1112;[];False
242;Leia Wick;69;4.63;Canadá;3701;[3928, 1045, 3127];False
243;Tony Connor;51;3.89;Espanha;3777;[3301, 2670, 3931, 2045, 1800, 2075, 3486];True
244;Clark DeWitt Bukater;50;3.15;Portugal;3399;[1148, 2440, 3518, 2140, 3199, 1437, 3084, 2336, 1089];True
245;Pepper Wayne;36;1.22;Chile;1201;[1741, 3675];False
246;Marty Wick;80;1.52;Suécia;1929;[3230, 1302, 2196, 3297];False
247;Samwise Wick;75;3.63;Chile;1653;[];False
248;Jack Ripley;75;2.22;Nova Zelândia;2367;[1341, 2762, 1786, 1210, 1036];False
249;Marty Connor;24;2.68;Índia;3978;[3390, 2309, 3733, 3887];False
250;Gandalf Wayne;22;4.32;Finlândia;1526;[1979, 1899, 2546, 1265, 1752, 2504, 1261, 2912];True
251;Gandalf Dawson;29;1.98;Brasil;2340;[3918, 2680];False
252;Samwise Dawson;18;3.7;Argentina;3318;[];False
253;Anakin Solo;35;1.12;Chile;2210;[1164, 3784, 2726, 2276, 3249, 2745, 1162, 1511];True
254;Han Baggins;50;3.32;África do Sul;1951;[3405];False
255;James McFly;65;1.65;Argentina;1381;[1949];False
256;Gandalf Wick;27;1.55;Noruega;3625;[1702, 3549, 3954];False
257;James McFly;44;3.75;África do Sul;1236;[1329, 1297, 1780, 3174, 3911];False
258;Bilbo Dawson;45;2.62;Coreia do Sul;2457;[1000, 2545, 2482, 2911, 2648, 2751, 2726, 2243, 2275, 3221];True
259;Clark Gamgee;73;2.08;Índia;1243;[3595, 1820, 3113, 2303, 2545, 2594, 2147];True
260;Luke Kent;78;4.36;Alemanha;3429;[3458, 3372, 1168, 2444, 1911, 1845, 3603];True
261;Han Parker;51;1.05;Canadá;1651;[3842, 3534, 1125, 2739];False
262;John McFly;61;3.43;Itália;2497;[3732, 3861];False
263;Ellen Baggins;62;3.32;Chile;3752;[1156, 3135, 2305, 3196, 1688, 2445, 2583];True
264;Han Brown;30;1.62;Noruega;1446;[2627];False
265;Sarah Bond;73;3.67;Portugal;3351;[3255, 1937];False
266;Sarah Wick;52;1.2;Finlândia;1768;[2579, 3863, 1999, 1120];False
267;Rose Solo;46;4.14;Egito;3589;[1517, 3024, 3900, 2345, 1097];False
268;Peter Baggins;59;4.03;Finlândia;1063;[2324, 1926, 1765, 3193, 3966, 2288, 2793, 1421, 3119];True
269;Bilbo Parker;35;3.74;Egito;1509;[2711, 3501, 2881, 3524, 3992, 3088, 2836, 1712, 2591, 1178];True
270;Leia Brown;30;3.56;Austrália;3035;[1349, 3367, 1102, 1974, 1926];False
271;Frodo McFly;40;4.36;Japão;3773;[2159, 1156, 1080, 2893, 3468, 1731, 1548];True
272;Samwise Kent;28;2.53;Egito;2607;[3971, 1431, 3458, 3265, 1824, 2442, 3803, 3556, 3474];True
273;Bruce Skywalker;68;1.43;Egito;1672;[1767, 3328, 2102, 2844, 3614];False
274;Samwise Parker;19;2.73;Índia;1789;[1594, 1917, 2393, 3585, 2428, 3743, 2209];True
275;Rose Wick;80;4.86;Portugal;1596;[2116, 3511, 2576, 3134, 3245, 2158, 2098];True
276;James Gamgee;68;1.17;Chile;2630;[2658, 1680, 2390, 2768, 1087, 1126, 2005, 1899];True
277;Indiana Connor;34;1.65;Índia;3878;[1005, 2986, 2839, 1772, 1728, 3684, 1933, 2581];True
278;Samwise Connor;49;4.19;França;2549;[2977, 1996, 2088, 1064, 1886, 1970, 1224, 2305];True
279;Peter Brown;52;4.33;Austrália;3650;[3111, 1450, 2491, 1812, 3137, 3573, 1825, 2608, 2966];True
280;Rose Brown;20;4.13;Portugal;3736;[2567, 2824, 1810, 1589, 1108, 1703, 1289, 1494];True
281;Ellen Prince;80;2.7;Finlândia;1865;[2961, 1503, 2179, 1162, 3182, 2276, 1082, 3711, 1370, 3702];True
282;Bruce Stark;42;2.04;Noruega;2625;[3757];False
283;Gandalf Solo;38;3.85;Chile;3404;[1447, 3105, 1480, 3777, 3990, 3227, 1819, 1170, 3791, 1448];True
284;Marty Solo;77;3.39;Espanha;3689;[3642, 2954];False
285;Gandalf Connor;61;1.96;Finlândia;1326;[];False
286;Han McFly;60;1.37;Portugal;2429;[3734, 1644, 3520];False
287;Emmett Wayne;50;3.91;Suécia;3609;[1278, 1270, 1009, 1728, 2828, 1938, 2878, 1819];True
288;Leia Jones;47;2.44;Canadá;3755;[3945, 2589, 3738, 1107, 2147, 1767, 1611];True
289;Jack Organa;52;3.96;Finlândia;2127;[1972, 1977, 3798, 2096, 3336, 2815, 1672, 1863, 3678];True
290;Gandalf Gamgee;39;2.01;Japão;2831;[1305, 2533, 2187];False
291;Bilbo DeWitt Bukater;59;4.56;Índia;3302;[1650, 2182, 2723, 3411];False
292;Anakin Dawson;38;2.89;Egito;2782;[3392, 3620, 1906, 1942, 1530, 3612];True
293;Gandalf Stark;57;3.31;Egito;1176;[];False
294;Emmett Connor;64;3.55;Noruega;3370;[1047, 3889, 1071, 3251, 3699, 2840, 1318, 2554];True
295;Ellen Gamgee;35;2.86;Alemanha;1042;[3252, 3491];False
296;Frodo Ripley;74;4.63;Coreia do Sul;3953;[];False
297;Anakin Kent;45;3.58;Suécia;1490;[2348, 2725, 2067, 1306, 3539, 1950];True
298;Sarah Ripley;63;1.86;Alemanha;2109;[1093, 1426, 2576, 3091, 2956, 2096, 3850, 2049, 3074, 2921];True
299;Anakin Gamgee;31;3.66;Suécia;2980;[1934, 3232, 3274, 2020, 2925, 3865, 2745];True
300;Diana Organa;24;2.51;Argentina;1111;[2802, 1601, 2746, 3807, 2541, 2384, 1252, 1333, 1032];True
301;Gwen Wick;67;2.42;Austrália;1547;[2538, 3402];False
302;Gandalf Connor;26;1.73;Nova Zelândia;3523;[2055, 2857, 2982, 2495, 1289, 1887, 2866, 3810, 3908];True
303;Pepper Stacy;31;4.65;Noruega;2649;[2476, 1804, 2432, 2719, 2119];False
