67;Leia Wick;58;1.81;Austrália;2021;[1288, 1748, 1914, 1527, 1049, 1127, 1454, 1336];True
68;Luke Jones;18;2.25;Suécia;1995;[1995, 1286, 1318];False
69;Tony Connor;47;1.03;Alemanha;3185;[2838, 2017, 2085, 2120, 3918, 2634, 2673, 2061, 1900, 2884];True
70;Tony Wayne;28;3.26;Argentina;2747;[1582, 2638, 1110, 3526, 1837, 3510, 3686, 3051];True
71;Luke Ripley;55;4.39;Nova Zelândia;2860;[1812, 1325, 2578, 1122, 3240];False
72;Ellen Potts;26;4.04;França;1000;[1650, 3087, 1593];False
73;Luke Prince;30;1.61;Egito;2759;[3009, 1028];False
74;Bilbo Potts;60;3.13;Finlândia;2493;[2858, 2782, 2632, 3975, 1157];False
75;Rose Stacy;50;2.61;África do Sul;1481;[2680, 2474, 1837];False
76;Emmett Stark;29;4.51;Espanha;3487;[2108, 3077, 3730, 1210, 1644, 2505, 3687, 1756, 1770];True
77;Jack McFly;48;3.7;Índia;2453;[];False
78;James Skywalker;73;4.06;Canadá;1311;[3367, 1188, 1324, 1351, 1056, 1384, 3787, 3653];True
79;Bilbo Connor;43;1.8;Brasil;3328;[3592, 3378, 3582, 2185];False
80;Gandalf Skywalker;80;4.24;Noruega;1356;[];False
81;James Ripley;77;1.78;Noruega;3534;[2813, 3003, 3119, 2275, 1968, 2651];True
82;Bruce Stacy;21;4.97;África do Sul;1241;[1178];False
83;Han Dawson;35;2.16;África do Sul;2385;[3399, 1750, 3272, 2284];False
84;Ellen Jones;69;2.37;França;1475;[3137, 1608, 3966, 3711, 3318, 3293, 1414, 1471, 2240, 2088];True
85;Emmett DeWitt Bukater;51;2.32;Noruega;1210;[2937];False
86;Ellen Stacy;54;3.07;Índia;1696;[3624, 2664, 2100];False
87;John Skywalker;70;4.84;Suécia;1567;[1879, 3687];False
88;Jack Skywalker;35;2.3;México;2717;[1490, 2325, 2701, 3888, 3989, 3199, 2366, 2372];True
89;Pepper Connor;59;3.4;Índia;1328;[2653, 1716, 3002, 3796, 2448];False
90;Indiana Stacy;30;3.07;Portugal;2482;[1156, 1781, 2724];False
91;Gandalf Bond;36;1.67;Suécia;2348;[2317, 2631, 3018, 2358, 1842];False
92;Diana Organa;67;2.35;África do Sul;1782;[3846, 1082, 1757, 1363];False
93;Gandalf Bond;62;3.42;Suécia;1380;[3723];False
94;Sarah Grey;43;2.16;Finlândia;1864;[];False
95;Pepper Wayne;37;1.01;Austrália;2428;[2582, 1186, 3056, 2762, 3257, 1650, 1979];True
96;Samwise Stark;25;2.07;Alemanha;3519;[1931, 2600, 2247, 1279, 2924];False
97;Pepper Connor;59;4.03;México;2621;[3984, 3646, 2349, 1598, 2393, 3071, 3922];True
98;Anakin DeWitt Bukater;54;4.25;Espanha;3708;[3333];False
99;Marty Kent;24;3.56;Espanha;3593;[1498, 2848, 2299, 1866];False
100;Jack Potts;65;4.31;Chile;2708;[2783, 3082, 3620, 3514, 1199, 2684, 2317, 3608, 1544];True
101;James Stark;51;3.39;Egito;3489;[2302, 1421, 3742, 2796, 1188];False
102;Peter Organa;65;4.12;Canadá;1187;[3191, 1974, 1260, 1973, 3381, 1844, 1822];True
103;Jack Gamgee;65;2.39;Portugal;2596;[];False
104;Tony Baggins;49;3.34;Argentina;3368;[1459, 3364, 2233];False
105;Luke Potts;73;2.0;Coreia do Sul;2771;[3396];False
106;Samwise Prince;29;2.83;Itália;3359;[1074, 3003, 2256, 2351, 2049, 1368, 3468];True
107;John Organa;46;2.91;Alemanha;1203;[3271, 3864, 1017, 1641, 3257, 3529, 3117];True
108;Peter Solo;30;3.32;Finlândia;2047;[3588, 1024, 3362, 1980];False
109;John Bond;37;1.81;Portugal;3988;[2624, 1623, 2280, 3765, 3363, 3535, 1634, 3517, 2066, 3462];True
110;James Jones;30;3.4;Itália;1597;[2319, 2238, 3721, 2967, 3918, 1621, 3508, 2958, 1498, 3997];True
111;John Potts;60;1.56;Egito;2641;[1632, 1989, 1588, 3021, 3389, 3966];True
112;Jack Dawson;73;4.36;Nova Zelândia;2718;[2374, 3073, 3599, 2162, 3133, 2106, 2804, 3803, 2411, 1268];True
113;Leia Stacy;57;1.83;Portugal;3573;[1794, 2546, 1096, 1136];False
114;Samwise Skywalker;35;2.91;Chile;1976;[3366, 1154, 3019, 2432, 3325, 1921, 1477, 2653, 3375];True
115;Peter Skywalker;30;2.3;Alemanha;2287;[1320, 2254, 2330, 1662, 2594];False
116;Frodo Kent;51;2.56;Portugal;3983;[2974];False
117;Clark Prince;78;2.82;Coreia do Sul;3419;[2588, 1473, 3493, 2992, 2589];False
118;Peter Parker;37;1.98;Suécia;2956;[2119];False
119;Anakin Skywalker;51;4.39;Egito;3020;[];False
120;Han Organa;74;3.27;África do Sul;1198;[1702, 1832, 1086, 3179, 2077, 3992, 1232, 2431];True
121;Clark Bond;41;4.8;França;3548;[];False
122;Marty Brown;43;3.09;Portugal;1206;[];False
123;John Potts;40;4.75;Alemanha;2712;[3765, 3186, 2970, 1553, 2927, 3666];True
124;Frodo Wick;46;3.2;Austrália;2235;[2213, 1678, 3407, 3258, 2491, 3720];True
125;James Stacy;47;1.62;Alemanha;3913;[3805, 1767, 3640, 3853, 2309, 1084, 2957, 3134, 3721, 1879];True
126;Anakin Gamgee;73;1.01;Suécia;2498;[2128, 3280];False
127;Peter Kent;40;1.59;Japão;1351;[1873, 3317, 1964, 3909, 1603, 2139];True
128;Ellen Baggins;53;3.72;Japão;1913;[1313];False
129;Emmett Grey;42;4.83;Chile;2126;[1451, 1196, 2453, 2825, 2303];False
130;Pepper Bond;29;1.76;Índia;2839;[];False
131;Gwen Gamgee;60;1.35;Japão;1928;[2863];False
132;Emmett Bond;72;2.36;Suécia;1722;[2407, 2622, 3787, 3528, 2941, 2132];True
133;Bruce Wick;35;1.64;Itália;1752;[3657, 1560, 1574, 1143, 2255, 3360, 3159, 2098, 1490];True
134;Ellen Bond;79;2.4;Argentina;3353;[2754, 3843, 2053, 1003, 2243, 2813, 2321];True
135;Luke Parker;56;4.37;Brasil;1548;[3676, 1973, 1166, 1376, 3257];False
136;Indiana Wayne;78;4.91;Índia;3601;[1622, 3038, 1105, 1508, 2845];False
137;Anakin Stacy;22;2.5;Canadá;1539;[];False
138;Sarah Gamgee;23;1.51;África do Sul;1426;[3915, 2625, 1027, 1758, 1197, 1249, 1257, 1554];True
139;Frodo Bond;21;4.18;Alemanha;1832;[1083, 1943, 1179, 1982];False
140;Tony Connor;54;3.52;África do Sul;1147;[3129, 3536, 2673, 2579, 2294, 2866, 3073, 3323];True
141;Han Organa;61;3.05;Espanha;2180;[3914, 2160, 1747, 1026, 1852, 3839, 3186, 1554, 2458];True
142;Pepper Brown;46;2.18;Suécia;3889;[2580, 3146, 3267, 2166, 3015, 1927, 2171, 1619];True
143;Gwen Solo;79;2.24;Noruega;1515;[1516, 2917, 1979, 1617, 1038, 2650, 2012, 1769, 1180, 3167];True
144;Marty Gamgee;37;2.69;França;3343;[1202, 1835, 2555, 1475, 1490, 3887, 3838, 1546, 3872, 3813];True
145;Leia Grey;36;2.03;Coreia do Sul;1181;[3750, 1965, 1663, 3274, 2599, 2051, 1175];True
146;Frodo Wayne;36;2.55;França;1039;[3085, 2942, 1352, 1596, 2000, 1106, 1640, 1922, 1417];True
147;Gandalf Gamgee;64;1.86;Espanha;1330;[2503, 2467, 3794, 2775, 2868];False
148;Ellen Potts;43;1.07;Noruega;1006;[3425, 2235, 1707, 3497, 2430, 1236, 2230, 3519, 1830, 1861];True
149;Pepper Jones;67;2.38;Portugal;1322;[1523, 2430, 3962, 3657, 1704];False
150;James Stacy;66;3.58;Austrália;3262;[];False
151;Gwen Solo;21;1.44;França;3205;[];False
152;Frodo McFly;29;1.72;Finlândia;1065;[2098, 2141, 1863, 1764, 2255];False
153;Han Potts;39;2.16;Finlândia;2642;[1147, 2398, 3581, 2150, 3760, 3357];True
154;Han Ripley;71;2.46;Argentina;3672;[1073, 1525];False
155;Gandalf Prince;47;2.7;Suécia;3131;[2274, 1169, 3912, 1690, 3799, 3507];True
156;Diana Kent;80;2.74;Nova Zelândia;1339;[];False
157;Gwen Baggins;22;4.48;França;3217;[3783, 3080, 2981, 1485, 1921, 2978, 1133, 2378];True
158;Ellen Baggins;79;1.18;Suécia;3461;[2705, 2684];False
159;Gandalf Prince;29;1.58;Coreia do Sul;2939;[1239, 1398, 3160, 2724, 1055, 3522, 1698, 1480, 1026];True
160;Frodo Kent;24;4.9;Suécia;2557;[1343, 2707, 1314, 1108];False
161;Marty Wayne;30;4.68;Argentina;3243;[3573, 2522, 1420, 2808, 3599, 2147];True
162;Han Dawson;21;2.67;Japão;1862;[3600];False
163;Ellen Kent;36;2.09;Austrália;2722;[1262, 1782, 1642, 3818, 2182, 3955, 2927, 1399, 3388, 1923];True
164;Bilbo Grey;65;4.12;Espanha;3407;[2822, 2016];False
165;Ellen Grey;42;1.21;Índia;2767;[2434, 1947, 1773, 2103, 2020, 2735, 2126, 3738];True
166;Anakin Jones;20;1.27;África do Sul;1072;[];False
167;Rose Potts;50;3.43;África do Sul;2939;[1035, 3991, 2521, 1375];False
168;Peter Connor;40;1.42;Portugal;3307;[3750, 2109, 3317];False
169;Pepper Ripley;80;1.56;Nova Zelândia;2563;[1920, 2811];False
170;Leia McFly;68;3.0;Brasil;2541;[2292];False
171;Leia Bond;75;3.7;Chile;1048;[2198, 1447, 3346, 2392, 1713, 1926, 2255, 2666, 3345];True
172;Emmett Ripley;59;4.07;Nova Zelândia;1530;[2220, 3058, 3553, 3290, 2137, 3133, 3231, 3289];True
173;Ellen Baggins;77;1.83;Alemanha;2610;[3223, 1935, 2648, 1908, 3430, 3080, 1513];True
174;Indiana McFly;27;4.16;Itália;1325;[3032, 1042, 3437];False
175;Leia Potts;54;4.04;Egito;3219;[];False
176;Frodo Stacy;29;3.25;Japão;3250;[2422, 3691, 3088, 1305, 1344, 1122];True
177;Anakin Wayne;65;1.29;Nova Zelândia;1750;[2339];False
178;John Grey;26;1.67;Portugal;1750;[3092, 3182, 2042, 1714, 3607, 2739, 1689, 3384];True
179;John Potts;23;4.69;Canadá;2269;[2571, 2728, 1350, 2829, 3574, 3838, 1779, 3212, 2414];True
180;Indiana Solo;25;3.1;França;3287;[2118, 2712];False
181;Ellen Parker;79;1.43;Suécia;3585;[2337, 1712, 2547, 1650, 3067, 2119, 2932, 2887, 2061];True
182;Emmett McFly;70;3.29;Egito;3180;[1818, 2969];False
183;Peter Jones;55;3.03;Brasil;2315;[3672, 2186, 1922, 2462, 2731];False
184;Clark Gamgee;68;3.35;África do Sul;3874;[1178, 1016, 2842, 3275, 2056, 2844, 2308, 3620];True
185;Leia Organa;31;2.05;Nova Zelândia;1890;[];False
186;John Bond;56;3.99;Brasil;3524;[1057, 2260, 2310];False
187;Gandalf Stark;72;2.16;Austrália;1870;[1648, 3086, 1076, 3927, 3551, 3947, 1624];True
188;Indiana Skywalker;46;1.55;Canadá;1962;[1286, 2505, 3932, 2119, 2825, 3198, 3351, 3118];True
189;Marty Gamgee;39;4.51;Egito;3819;[1570, 1340, 2927];False
190;Diana Potts;73;3.92;Chile;1660;[2432, 2363, 1993, 2813, 2705, 2532, 1331, 3034, 1714];True
191;Indiana Potts;73;2.07;Itália;2195;[1520, 1163, 1757];False
192;Pepper DeWitt Bukater;20;2.59;Argentina;2087;[3377, 1030, 3297, 1229, 2911, 1498, 3484, 1985, 1929, 3718];True
193;Tony Jones;67;4.6;Egito;2222;[3653, 1819, 2696, 3502];False
194;Pepper Wayne;52;1.98;Portugal;1098;[3458, 1885, 3270, 2487, 1530];False
195;Clark DeWitt Bukater;35;3.21;Portugal;3771;[2842, 2562, 3219, 3005];False
196;Gandalf Gamgee;44;1.35;Japão;3506;[1976, 3860];False
197;Anakin Gamgee;77;1.67;Alemanha;2319;[2155];False
198;Tony Solo;55;1.67;França;1018;[1741, 2610, 2315, 1537, 1762, 2344, 3124, 1419];True
199;Jack Gamgee;41;1.27;Argentina;2172;[3199, 1938, 2739, 2434, 1810, 2570];True
200;Indiana Solo;47;1.93;Espanha;2267;[];False
201;Emmett Ripley;75;3.11;França;2785;[2878, 3321, 2110, 3821, 2975, 2194, 2064, 3378, 2628];True
202;Jack DeWitt Bukater;37;4.8;Nova Zelândia;3271;[2328, 3374, 3116, 1791];False
203;Diana Stark;59;3.79;Japão;1472;[2685, 1272, 1283, 2164, 3574, 2821, 1577, 3592, 3468, 3202];True
204;James Parker;58;1.63;Chile;1692;[];False
205;Han Potts;40;4.62;Nova Zelândia;1143;[2638, 3468, 1043];False
206;Bruce Bond;37;4.42;Egito;2992;[];False
207;Pepper McFly;59;2.9;Índia;1111;[1579, 1210, 2452, 1916, 2575, 2354, 2384, 3387];True
208;James Ripley;31;4.54;México;1934;[1068, 3795, 2154, 3171, 1335, 1615, 2435];True
209;John McFly;58;4.45;Finlândia;3472;[1244];False
210;John Potts;46;3.82;Austrália;2820;[1911, 1977, 2821, 1948];False
211;Bilbo Organa;23;3.93;Canadá;2023;[];False
212;Peter Prince;56;3.09;Itália;2622;[2093, 3992, 1761, 1879, 2850, 2957, 3389, 1195, 3776];True
213;Emmett Grey;43;4.9;Índia;3833;[1838, 3092, 1496, 1297, 3149, 2814];True
214;Luke Skywalker;53;3.52;Portugal;1438;[1563, 2738, 3973, 1974, 2125];False
215;Samwise DeWitt Bukater;57;3.04;Japão;2262;[3429, 3881, 2459, 3236, 2089];False
216;Bruce Prince;41;4.35;Noruega;2198;[2242, 2064];False
217;Samwise Organa;27;1.52;Brasil;3014;[];False
218;Frodo Stark;24;2.91;África do Sul;2683;[1453, 1544, 2193];False
219;Samwise Wayne;44;2.54;México;3233;[2294];False
220;Marty Ripley;62;4.12;África do Sul;3871;[1538, 2810, 3457, 3317, 1590];False
221;Ellen Stark;73;4.11;Suécia;2004;[3527, 2801];False
222;Gandalf DeWitt Bukater;34;4.13;África do Sul;3709;[1695, 2878, 1148];False
223;Sarah Organa;18;1.04;Coreia do Sul;1757;[];False
224;Han Parker;27;1.57;Alemanha;2321;[];False
225;Pepper Baggins;44;3.45;Nova Zelândia;2925;[1155, 2312, 1195, 1797, 1467, 1611, 1489];True
226;Marty Kent;61;4.76;Noruega;2938;[];False
227;Leia Organa;18;4.84;Brasil;2521;[1512, 2323, 3348, 2020, 1565, 2325, 2371];True
228;Bilbo Prince;79;2.23;Chile;3019;[];False
229;Jack McFly;25;3.46;Alemanha;2664;[3029, 1756, 2635, 1085, 2296, 3060, 2080];True
230;Jack Parker;20;1.8;Coreia do Sul;2902;[3624, 3513, 1766, 2524, 2415, 1857, 2282, 3297];True
231;Rose Connor;26;1.97;México;2318;[3352, 2791];False
232;Rose Organa;55;2.37;Coreia do Sul;1308;[3298, 1937, 1840];False
233;Han Organa;64;1.99;Austrália;3723;[3534, 2561, 2723, 2275, 1630, 1337, 1127, 1656, 2048, 3300];True
234;Bilbo Stacy;23;3.13;Índia;1747;[1027, 1559, 2370, 2958, 3552, 2446, 1086];True
235;Ellen Bond;30;1.22;Espanha;2511;[1604, 3661, 3577, 1919, 1169];False
236;Rose Bond;27;4.07;Austrália;1024;[2686, 3165, 1146, 2995, 3746, 3759, 3866, 2494, 2170, 2763];True
237;Bilbo DeWitt Bukater;41;3.05;Chile;2032;[3685, 1583, 1257, 2159, 2126, 2593, 1832, 2800];True
238;Pepper Wayne;21;4.12;Chile;1525;[1376, 2655, 3789, 1410, 2206, 1459, 1325];True
239;Tony Grey;42;4.51;Itália;1735;[2686, 3096];False
240;Luke McFly;23;2.74;França;1198;[3983, 2409, 2306];False
241;Gandalf Dawson;37;1.49;Austrália;3463;[3293, 1303, 1876, 1689, 3376, 1299];True
242;Anakin Prince;41;4.06;Egito;2742;[2232, 2407, 1412, 3737, 1236, 2280, 1968, 2394, 3205];True
243;James Grey;22;4.08;Canadá;3456;[];False
244;Han Organa;74;2.53;Alemanha;3103;[3868, 3206, 3237];False
245;Ellen McFly;23;2.85;México;3454;[];False
246;Peter Parker;37;3.38;Itália;3045;[1975, 3319];False
247;Bruce Potts;38;3.56;Argentina;2060;[3505, 2384, 3920, 2218, 1733, 3124, 1610, 2097, 1121];True
248;Pepper Jones;61;3.21;Egito;1228;[2724, 1340, 3726, 1985, 3507, 3451, 2861, 3025, 2681, 3721];True
249;Frodo DeWitt Bukater;56;3.74;França;2039;[3466, 3979, 1400, 2475, 2596, 2563, 1867, 2225, 2954, 1114];True
250;Leia Jones;57;1.25;Brasil;3770;[];False
251;Peter Kent;32;4.24;Argentina;3260;[2802, 1429, 2122, 2799];False
252;James McFly;25;1.37;Noruega;2047;[1103, 2417, 1628, 2580, 1004, 1448, 1634];True
253;Leia Bond;23;2.01;Índia;3581;[2051, 1836];False
254;Gwen Prince;23;2.22;França;2834;[2309, 3574, 3010, 1409, 3872, 1734];True
255;Emmett DeWitt Bukater;30;2.26;Nova Zelândia;3007;[2822, 1344, 3215, 1697, 1118, 3567, 2453];True
256;Rose Organa;77;4.59;Brasil;3149;[2474, 2034, 2677, 2875, 1034, 2050, 3661, 1914, 3843];True
257;Sarah Grey;53;2.18;Itália;3376;[1511, 1493, 2934, 2740, 1222, 3006, 1994, 3698, 1842, 1821];True
258;James Brown;43;1.79;Brasil;3138;[3688, 3086];False
259;Gwen Wick;33;4.03;Espanha;3220;[2864, 2383, 2671, 1391, 3902, 3061];True
260;Frodo DeWitt Bukater;20;1.85;Canadá;3001;[2947, 2959];False
261;Rose Connor;47;2.26;Portugal;3080;[2202, 3689, 1653, 2162, 1877, 3077];True
262;Ellen Skywalker;18;3.07;México;2953;[3160, 3878, 1368, 2695, 1911, 2518, 2824, 2900];True
263;Jack Connor;59;2.8;Argentina;2259;[2948, 1913];False
264;Frodo Brown;59;4.1;Espanha;2262;[2709, 1838, 3451, 2742, 3138, 3823, 1841];True
265;Clark Brown;33;4.96;México;1820;[3775, 1761, 3088];False
266;Gwen Kent;69;4.13;África do Sul;3545;[3957];False
267;Ellen Grey;61;1.31;Canadá;1764;[1538];False
268;Frodo Parker;56;3.81;África do Sul;1675;[1111, 3714, 3224];False
269;Emmett Stacy;73;3.8;Coreia do Sul;1359;[3405, 3700, 2918, 1284, 2188, 2708, 2790, 2399, 2951, 1329];True
270;Gwen Stark;71;4.75;Nova Zelândia;1509;[1044, 3011, 3508, 1622, 2986, 3262, 3546, 2551];True
271;Rose Gamgee;29;2.94;Finlândia;3770;[1985, 2558, 3232, 2515, 2599, 2353, 3507];True
272;Luke Baggins;38;3.45;México;1206;[1712, 2799, 2963, 1350];False
273;Pepper Grey;51;2.95;Brasil;1710;[3817, 3448, 2624, 1577, 3724, 1006, 2707];True
274;Anakin Wayne;70;4.79;Suécia;3899;[3903];False
275;Gwen Brown;60;2.71;Egito;2266;[1312, 2870, 1503, 1300, 2241];False
276;Gandalf Skywalker;37;2.8;Índia;2334;[1557, 1841, 3421];False
277;Jack Gamgee;19;1.76;França;3942;[1173, 2280, 3367, 3689, 1000, 1491, 2262, 2571];True
278;Tony McFly;48;1.49;Itália;1340;[3716, 3913, 2635, 2555];False
279;Gwen Jones;28;1.95;Nova Zelândia;3487;[1423, 2822, 2384, 2859, 2301, 1378];True
280;Bruce Stark;41;2.66;Itália;1650;[2940, 1773, 3875, 2507, 3128, 3746, 2327, 3000, 3461];True
281;Indiana Parker;62;4.44;Chile;2073;[1378, 2726];False
282;Peter Grey;32;2.99;Brasil;2600;[3626, 3179, 2646, 3069, 2218];False
283;Gandalf Bond;70;4.81;Chile;1339;[2242, 2501, 1597];False
284;Indiana Jones;32;1.62;Nova Zelândia;1092;[3057, 3215, 3227, 1085];False
285;Samwise Dawson;39;2.67;México;2040;[1819, 3451, 3115, 2551, 3854, 2438, 1226, 3711];True
286;John Stacy;64;2.07;Portugal;1364;[3343, 2864, 3068, 3836, 1366, 2587, 2949, 3256, 2153, 2873];True
287;Rose Stark;31;4.59;Nova Zelândia;3930;[3121];False
288;Diana Organa;32;1.85;Portugal;2103;[2711, 3247, 3495, 2003, 3455, 1536, 3870];True
289;Marty Gamgee;57;1.94;Japão;3849;[];False
290;Pepper Stark;40;3.86;Japão;3110;[3287, 3488, 1802, 2975, 3857, 1967, 2484, 3139, 3316, 3839];True
291;Peter Jones;76;2.75;Argentina;3202;[2041, 1318, 2532, 1995, 3025, 2721, 3950];True
292;Frodo Parker;35;1.31;Chile;1375;[3548];False
293;Peter Skywalker;21;3.57;Finlândia;1784;[3946, 3309, 2638, 3927, 3121, 3111, 2968, 1228];True
294;Marty Dawson;19;4.07;Argentina;2514;[1727, 3426, 1501];False
295;Sarah Brown;64;1.09;Chile;1980;[1351, 3881, 1144, 2040, 2337, 1331, 3353, 3454, 1451, 2609];True
296;Han Stacy;34;2.15;Canadá;1117;[2645, 1446, 1047, 3032, 3737, 3369];True
297;Anakin Connor;59;1.79;Espanha;3087;[1777];False
298;Luke Connor;74;4.0;Argentina;3732;[2919, 1486, 3412, 3771, 1595, 2298];True
299;Jack Baggins;45;1.04;Itália;2260;[2401, 3766];False
300;Jack Parker;59;1.47;França;2049;[2796, 3607, 3695, 3435, 3647, 1275, 1705, 3871, 1218, 3906];True
301;Anakin Wick;25;1.28;Japão;2746;[1843, 1736, 1935];False
302;Leia Ripley;75;1.31;Brasil;2246;[3230, 1200, 2509, 1878, 1118, 2400, 3024];True
303;Pepper Kent;47;3.06;França;3881;[1984, 2201, 1000, 1339, 1390];False
304;Diana Solo;18;4.48;México;1892;[3820];False
